Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Year,Trade Value,Trade Value Growth,Trade Value Growth Value,Trade Value Previous 1,Trade Value Previous 3,Trade Value Previous 5,Trade Value Growth 1,Trade Value Growth Value 1,Trade Value Growth 3,Trade Value Growth Value 3,Trade Value Growth 5,Trade Value Growth Value 5
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21101,Wheat Flours,2019,13126,-0.998998166,-13088842,13101968,4173855,8887512,-99.89981658,-13088842,-99.68551854,-4160729,-99.85230962,-8874386
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21102,Cereal Flours,2019,1,-0.999177632,-1215,1216,582,0.1,-99.91776316,-1215,-99.82817869,-581,100,1
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21103,Cereal Meal and Pellets,2019,53428,-0.963726992,-1419513,1472941,594450,877815,-96.37269925,-1419513,-91.01219615,-541022,-93.91352392,-824387
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,Processed Cereals,2019,30421,1.093956498,15893,14528,55662,24120,109.3956498,15893,-45.34691531,-25241,26.12354892,6301
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21106,Legume Flours,2019,7993,-0.072952911,-629,8622,5901,1798,-7.295291116,-629,35.45161837,2092,344.5494994,6195
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,Starches,2019,12219,7.146,10719,1500,1613,1107,714.6,10719,657.532548,10606,1003.794038,11112
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21202,Ground Nuts,2019,83473,1142.465753,83400,0.1,73,0.1,100,83473,114246.5753,83400,100,83473
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21207,Other Oily Seeds,2019,1202,53.63636364,1180,22,165,30,5363.636364,1180,628.4848485,1037,3906.666667,1172
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21209,Sowing Seeds,2019,32796,12.96168582,30447,2349,313351,8177,1296.168582,30447,-89.53378161,-280555,301.0761893,24619
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21211,Perfume Plants,2019,83673,0.06926252,5420,78253,24870,17368,6.926252029,5420,236.4414958,58803,381.7653155,66305
