Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Year,Trade Value,Trade Value Growth,Trade Value Growth Value,Trade Value Previous 1,Trade Value Previous 3,Trade Value Previous 5,Trade Value Growth 1,Trade Value Growth Value 1,Trade Value Growth 3,Trade Value Growth Value 3,Trade Value Growth 5,Trade Value Growth Value 5
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20711,Preserved Vegetables,2019,659229,-0.227236601,-193851,853080,3214023,1374757,-22.72366015,-193851,-79.4889769,-2554794,-52.04759823,-715528
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20712,Dried Vegetables,2019,465636,0.831777466,211437,254199,355369,262612,83.17774657,211437,31.02887421,110267,77.30949081,203024
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20713,Dried Legumes,2019,7979467,-0.83460341,-40264980,48244447,13418562,33935961,-83.46034104,-40264980,-40.53411237,-5439095,-76.4866921,-25956494
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20714,Cassava,2019,579,-0.745046235,-1692,2271,0.1,40844,-74.50462351,-1692,100,579,-98.58241113,-40265
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20801,"Coconuts, Brazil Nuts, and Cashews",2019,1018745,0.090391344,84452,934293,1338248,7088785,9.039134404,84452,-23.87472277,-319503,-85.62877842,-6070040
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20802,Other Nuts,2019,48504429,0.928013171,23346702,25157727,13700794,48244395,92.80131707,23346702,254.026409,34803635,0.538993183,260034
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20803,Bananas,2019,7653510,0.752583646,3286523,4366987,567769,12125965,75.25836463,3286523,1247.997161,7085741,-36.88329135,-4472455
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,Tropical Fruits,2019,2477412,0.924862807,1190353,1287059,1896885,5265464,92.48628074,1190353,30.60422746,580527,-52.94978752,-2788052
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,Citrus,2019,1143670,4.900346178,949839,193831,1051640,3541788,490.0346178,949839,8.75109353,92030,-67.70924742,-2398118
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20806,Grapes,2019,5305459,1.250965859,2948489,2356970,4433128,20221975,125.0965859,2948489,19.67755048,872331,-73.76389299,-14916516
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20807,Melons,2019,1658835,0.652940614,655269,1003566,1053586,4254333,65.29406138,655269,57.4465682,605249,-61.00834138,-2595498
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20808,Apples and Pears,2019,24189846,0.127203723,2729798,21460048,27553143,77731143,12.72037229,2729798,-12.20658202,-3363297,-68.88011025,-53541297
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20809,Pitted Fruits,2019,10451350,0.292559923,2365574,8085776,7556825,22261947,29.25599225,2365574,38.30345416,2894525,-53.05284843,-11810597
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,Other Fruits,2019,7230205,0.69486557,2964259,4265946,4235990,19763999,69.48655703,2964259,70.6851291,2994215,-63.41729728,-12533794
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20811,Frozen Fruits and Nuts,2019,905787,0.395141118,256543,649244,1268352,6807703,39.5141118,256543,-28.58551885,-362565,-86.69467513,-5901916
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,Dried Fruits,2019,305966,6.728951423,266379,39587,41368,93812,672.8951423,266379,639.6199961,264598,226.1480408,212154
2,Vegetable Products,209,"Coffee, tea, mate and spices",20901,Coffee,2019,31750003,-0.091890933,-3212761,34962764,21094873,27893406,-9.189093288,-3212761,50.51051978,10655130,13.82619606,3856597
2,Vegetable Products,209,"Coffee, tea, mate and spices",20902,Tea,2019,18728391,-0.24129306,-5956227,24684618,57155112,60603344,-24.12930595,-5956227,-67.2323431,-38426721,-69.09676964,-41874953
2,Vegetable Products,209,"Coffee, tea, mate and spices",20904,Pepper,2019,10957249,-0.212950262,-2964678,13921927,7362421,11218725,-21.29502618,-2964678,48.82671067,3594828,-2.330710486,-261476
2,Vegetable Products,209,"Coffee, tea, mate and spices",20905,Vanilla,2019,1727,1.068263473,892,835,9063,23305,106.8263473,892,-80.94449961,-7336,-92.58957305,-21578
2,Vegetable Products,209,"Coffee, tea, mate and spices",20906,Cinnamon,2019,341630,-0.331495237,-169406,511036,210899,577255,-33.14952371,-169406,61.98749164,130731,-40.81818261,-235625
2,Vegetable Products,209,"Coffee, tea, mate and spices",20907,Cloves,2019,422795,0.845267192,193671,229124,253679,230064,84.52671916,193671,66.66535267,169116,83.77277627,192731
2,Vegetable Products,209,"Coffee, tea, mate and spices",20908,"Nutmeg, mace and cardamons",2019,1545937,6.350369198,1335616,210321,484220,887906,635.0369198,1335616,219.2633514,1061717,74.11043511,658031
2,Vegetable Products,209,"Coffee, tea, mate and spices",20909,Spice Seeds,2019,2546401,2.017888782,1702632,843769,1078997,2171216,201.7888782,1702632,135.9970417,1467404,17.27994819,375185
2,Vegetable Products,209,"Coffee, tea, mate and spices",20910,Spices,2019,5030410,0.071684297,336481,4693929,4459267,4403898,7.168429689,336481,12.80800185,571143,14.22630588,626512
2,Vegetable Products,210,Cereals,21001,Wheat,2019,133653046,-0.532101827,-151992536,285645582,220781490,434155717,-53.21018268,-151992536,-39.46365431,-87128444,-69.21541264,-300502671
2,Vegetable Products,210,Cereals,21003,Barley,2019,107764246,-0.258626031,-37593226,145357472,198194071,145496701,-25.86260306,-37593226,-45.62690728,-90429825,-25.93354677,-37732455
2,Vegetable Products,210,Cereals,21004,Oats,2019,78024,-0.76576966,-255084,333108,26868,943563,-76.57696603,-255084,190.3974989,51156,-91.73091781,-865539
2,Vegetable Products,210,Cereals,21005,Corn,2019,24042619,-0.801718508,-97212364,121254983,103523099,168342970,-80.17185075,-97212364,-76.77559962,-79480480,-85.71807364,-144300351
2,Vegetable Products,210,Cereals,21006,Rice,2019,83730714,0.531842093,29070567,54660147,68858045,18129216,53.18420933,29070567,21.59902884,14872669,361.8551293,65601498
2,Vegetable Products,210,Cereals,21007,Sorghum,2019,190230,9.11323764,171420,18810,51475,144542,911.323764,171420,269.5580379,138755,31.60880575,45688
2,Vegetable Products,210,Cereals,21008,Buckwheat,2019,4727237,1.094200635,2469938,2257299,4207118,3524748,109.4200635,2469938,12.36283365,520119,34.11560202,1202489
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21101,Wheat Flours,2019,21117462,-0.430812819,-15983623,37101085,31426024,955700,-43.08128185,-15983623,-32.8026288,-10308562,2109.632939,20161762
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21102,Cereal Flours,2019,90671,-0.731690212,-247263,337934,134681,1527,-73.16902117,-247263,-32.67721505,-44010,5837.851997,89144
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21103,Cereal Meal and Pellets,2019,1034451,-0.577196638,-1412197,2446648,329573,570470,-57.7196638,-1412197,213.8761367,704878,81.33311129,463981
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,Processed Cereals,2019,487579,0.000258486,126,487453,173890,142114,0.025848646,126,180.3950773,313689,243.0900545,345465
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21105,Potato Flours,2019,354873,-0.155110553,-65150,420023,613456,5794755,-15.51105535,-65150,-42.15184137,-258583,-93.87596197,-5439882
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21106,Legume Flours,2019,42224,-0.695731127,-96548,138772,114698,316393,-69.57311273,-96548,-63.18680361,-72474,-86.654572,-274169
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21107,Malt,2019,25860,-0.688917225,-57269,83129,0.1,674,-68.8917225,-57269,100,25860,3736.795252,25186
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,Starches,2019,1119958,-0.068738801,-82667,1202625,749537,1438871,-6.873880054,-82667,49.41997526,370421,-22.16411339,-318913
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21109,Wheat Gluten,2019,9323,1.000643777,4663,4660,6675,15328,100.0643777,4663,39.67041199,2648,-39.17667015,-6005
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21202,Ground Nuts,2019,7287047,0.583150839,2684171,4602876,3132299,3331335,58.31508387,2684171,132.6421264,4154748,118.7425462,3955712
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21203,Copra,2019,4963,-0.759439678,-15668,20631,0.1,832786,-75.94396782,-15668,100,4963,-99.40404858,-827823
